country,date,repC_t,D_t,rho_period,weekday,alpha,delta,proportion_original,first_vaccination,second_vaccination,H_t,Hicu_t,ifr_t_m,closingSchools,restrictGatherings,lockdown,subsequentLockdown,generalBehavioralChanges,winter,spring,summer,autumn
Poland,2020-05-23,312,11,5,6,2.02421431241508e-11,0,0.999999999979758,0,0,2271,,0.00585741019649959,1,1,0,0,1,0,1,0,0
Poland,2020-05-24,395,3,5,7,2.21938048686759e-11,0,0.999999999977806,0,0,2242,,0.0058574101965012,1,1,0,0,1,0,1,0,0
Poland,2020-05-25,305,11,5,1,2.43336375762057e-11,0,0.999999999975666,0,0,2268,,0.00585741019650297,1,1,0,0,1,0,1,0,0
Poland,2020-05-26,443,17,5,2,2.66797838943663e-11,0,0.99999999997332,0,0,2171,,0.0058574101965049,1,1,0,0,1,0,1,0,0
Poland,2020-05-27,399,4,5,3,2.92521357080603e-11,0,0.999999999970748,0,0,2320,,0.00585741019650702,1,1,0,0,1,0,1,0,0
Poland,2020-05-28,352,10,5,4,3.20725027935198e-11,0,0.999999999967928,0,0,2248,,0.00585741019650934,1,1,0,0,1,0,1,0,0
Poland,2020-05-29,330,13,5,5,3.51647977332684e-11,0,0.999999999964835,0,0,2035,,0.00585741019651188,1,1,0,0,1,0,1,0,0
Poland,2020-05-30,416,10,5,6,3.85552386598013e-11,0,0.999999999961445,0,0,2207,,0.00585741019651467,1,0,0,0,1,0,1,0,0
Poland,2020-05-31,215,3,5,7,4.22725715469541e-11,0,0.999999999957728,0,0,2134,,0.00585741019651774,1,0,0,0,1,0,1,0,0
Poland,2020-06-01,379,10,5,1,4.63483139336616e-11,0,0.999999999953652,0,0,2181,,0.00585741019652109,1,0,0,0,1,0,0,1,0
Poland,2020-06-02,230,18,5,2,5.08170221465314e-11,0,0.999999999949183,0,0,2219,,0.00585741019652477,1,0,0,0,1,0,0,1,0
Poland,2020-06-03,292,23,5,3,5.57165842868869e-11,0,0.999999999944284,0,0,2150,,0.00585741019652881,1,0,0,0,1,0,0,1,0
Poland,2020-06-04,361,2,5,4,6.10885414663794e-11,0,0.999999999938911,0,0,2102,,0.00585741019653323,1,0,0,0,1,0,0,1,0
Poland,2020-06-05,362,20,5,5,6.69784400147791e-11,0,0.999999999933022,0,0,2085,,0.00585741019653808,1,0,0,0,1,0,0,1,0
Poland,2020-06-06,576,16,5,6,7.34362176461483e-11,0,0.999999999926564,0,0,2128,,0.0058574101965434,1,0,0,0,1,0,0,1,0
Poland,2020-06-07,575,4,5,7,8.05166268575251e-11,0,0.999999999919483,0,0,2007,,0.00585741019654923,1,0,0,0,1,0,0,1,0
Poland,2020-06-08,599,9,5,1,8.82796991499135e-11,0,0.99999999991172,0,0,1881,,0.00585741019655562,1,0,0,0,1,0,0,1,0
Poland,2020-06-09,400,17,6,2,9.67912540074947e-11,0,0.999999999903209,0,0,2039,,0.00585741019656263,1,0,0,0,1,0,0,1,0
Poland,2020-06-10,282,23,6,3,1.06123456950463e-10,0,0.999999999893877,0,0,1993,,0.00585741019657031,1,0,0,0,1,0,0,1,0
Poland,2020-06-11,359,9,6,4,1.1635543139295e-10,0,0.999999999883645,0,0,,,0.00585741019657874,1,0,0,0,1,0,0,1,0
Poland,2020-06-12,376,7,6,5,1.27573929493701e-10,0,0.999999999872426,0,0,1629,,0.00585741019658797,1,0,0,0,1,0,0,1,0
Poland,2020-06-13,440,15,6,6,1.39874067687331e-10,0,0.999999999860126,0,0,1711,,0.00585741019659811,1,0,0,0,1,0,0,1,0
Poland,2020-06-14,375,10,6,7,1.53360133132397e-10,0,0.99999999984664,0,0,1748,,0.00585741019660921,1,0,0,0,1,0,0,1,0
Poland,2020-06-15,396,9,6,1,1.68146467913766e-10,0,0.999999999831853,0,0,1736,,0.00585741019662139,1,0,0,0,1,0,0,1,0
Poland,2020-06-16,407,16,6,2,1.8435843849605e-10,0,0.999999999815642,0,0,1806,,0.00585741019663473,1,0,0,0,1,0,0,1,0
Poland,2020-06-17,506,14,6,3,2.02133498647615e-10,0,0.999999999797866,0,0,1693,,0.00585741019664937,1,0,0,0,1,0,0,1,0
Poland,2020-06-18,314,30,6,4,2.21622354847246e-10,0,0.999999999778378,0,0,1849,,0.00585741019666541,1,0,0,0,1,0,0,1,0
Poland,2020-06-19,301,18,6,5,2.42990244054362e-10,0,0.99999999975701,0,0,1886,,0.00585741019668302,1,0,0,0,1,0,0,1,0
Poland,2020-06-20,304,12,6,6,2.6641833467645e-10,0,0.999999999733582,0,0,1931,,0.0058574101967023,1,0,0,0,1,0,0,1,0
Poland,2020-06-21,311,10,6,7,2.92105262611834e-10,0,0.999999999707895,0,0,1877,,0.00585741019672345,1,0,0,0,1,0,0,1,0
Poland,2020-06-22,296,3,6,1,3.20268815391177e-10,0,0.999999999679731,0,0,1899,,0.00585741019674664,1,0,0,0,1,0,0,1,0
Poland,2020-06-23,300,16,6,2,3.51147778696794e-10,0,0.999999999648852,0,0,1936,,0.00585741019677207,1,0,0,0,1,0,0,1,0
Poland,2020-06-24,294,21,6,3,3.85003960915526e-10,0,0.999999999614996,0,0,1965,,0.00585741019679995,1,0,0,0,1,0,0,1,0
Poland,2020-06-25,298,16,6,4,4.2212441289042e-10,0,0.999999999577876,0,0,1974,,0.00585741019683052,1,0,0,0,1,0,0,1,0
Poland,2020-06-26,276,17,6,5,4.62823861691492e-10,0,0.999999999537176,0,0,1933,,0.00585741019686403,1,0,0,0,1,0,0,1,0
Poland,2020-06-27,319,6,6,6,5.07447379040338e-10,0,0.999999999492553,0,0,1869,,0.00585741019690077,1,0,0,0,1,0,0,1,0
Poland,2020-06-28,193,3,7,7,5.5637330701295e-10,0,0.999999999443627,0,0,1845,,0.00585741019694106,1,0,0,0,1,0,0,1,0
Poland,2020-06-29,247,6,7,1,6.10016465826422e-10,0,0.999999999389983,0,0,1797,,0.00585741019698523,1,0,0,0,1,0,0,1,0
Poland,2020-06-30,239,19,7,2,6.68831670906834e-10,0,0.999999999331168,0,0,1811,,0.00585741019703366,1,0,0,0,1,0,0,1,0
Poland,2020-07-01,382,14,7,3,7.33317589057966e-10,0,0.999999999266682,0,0,1923,,0.00585741019708676,1,0,0,0,1,0,0,1,0
Poland,2020-07-02,371,15,7,4,8.04020966425419e-10,0,0.999999999195979,0,0,1787,,0.00585741019714498,1,0,0,0,1,0,0,1,0
Poland,2020-07-03,259,15,7,5,8.81541264103186e-10,0,0.999999999118459,0,0,1743,,0.00585741019720881,1,0,0,0,1,0,0,1,0
Poland,2020-07-04,314,5,7,6,9.66535740685716e-10,0,0.999999999033464,0,0,1731,,0.0058574101972788,1,0,0,0,1,0,0,1,0
Poland,2020-07-05,231,5,7,7,1.05972502485814e-09,0,0.999999998940275,0,0,1765,,0.00585741019735553,1,0,0,0,1,0,0,1,0
Poland,2020-07-06,205,4,7,1,1.16189922527207e-09,0,0.999999998838101,0,0,1790,,0.00585741019743966,1,0,0,0,1,0,0,1,0
Poland,2020-07-07,257,7,7,2,1.27392462950967e-09,0,0.999999998726075,0,0,1658,,0.0058574101975319,1,0,0,0,1,0,0,1,0
Poland,2020-07-08,277,14,7,3,1.39675104893354e-09,0,0.999999998603249,0,0,1683,,0.00585741019763304,1,0,0,0,1,0,0,1,0
Poland,2020-07-09,262,9,7,4,1.53141987169581e-09,0,0.99999999846858,0,0,1687,,0.00585741019774394,1,0,0,0,1,0,0,1,0
Poland,2020-07-10,265,11,7,5,1.67907289218435e-09,0,0.999999998320927,0,0,1597,,0.00585741019786551,1,0,0,0,1,0,0,1,0
Poland,2020-07-11,305,6,7,6,1.84096199176667e-09,0,0.999999998159038,0,0,1617,,0.00585741019799882,1,0,0,0,1,0,0,1,0
Poland,2020-07-12,370,3,7,7,2.01845975291019e-09,0,0.99999999798154,0,0,1610,,0.00585741019814497,1,0,0,0,1,0,0,1,0
Poland,2020-07-13,299,5,7,1,2.21307109667091e-09,0,0.999999997786929,0,0,1640,,0.00585741019830522,1,0,0,0,1,0,0,1,0
Poland,2020-07-14,267,12,7,2,2.4264460422195e-09,0,0.999999997573554,0,0,1581,,0.00585741019848091,1,0,0,0,1,0,0,1,0
Poland,2020-07-15,264,6,7,3,2.66039369658672e-09,0,0.999999997339606,0,0,1575,,0.00585741019867355,1,0,0,0,1,0,0,1,0
Poland,2020-07-16,333,11,7,4,2.9168975932408e-09,0,0.999999997083102,0,0,1550,,0.00585741019888476,1,0,0,0,1,0,0,1,0
Poland,2020-07-17,353,7,7,5,3.19813250954536e-09,0,0.999999996801867,0,0,1604,,0.00585741019911634,1,0,0,0,1,0,0,1,0
Poland,2020-07-18,339,6,7,6,3.50648290568534e-09,0,0.999999996493517,0,0,1551,,0.00585741019937024,1,0,0,0,1,0,0,1,0
Poland,2020-07-19,358,6,7,7,3.84456314139587e-09,0,0.999999996155437,0,0,1560,,0.00585741019964862,1,0,0,0,1,0,0,1,0
Poland,2020-07-20,279,3,7,1,4.21523964190238e-09,0,0.99999999578476,0,0,1575,,0.00585741019995385,1,0,0,0,1,0,0,1,0
Poland,2020-07-21,399,9,7,2,4.62165520100654e-09,0,0.999999995378345,0,0,1607,,0.0058574102002885,1,0,0,0,1,0,0,1,0
Poland,2020-07-22,380,6,7,3,5.06725562737258e-09,0,0.999999994932744,0,0,1644,,0.00585741020065541,1,0,0,0,1,0,0,1,0
Poland,2020-07-23,418,9,7,4,5.55581895993534e-09,0,0.999999994444181,0,0,1626,,0.00585741020105771,1,0,0,0,1,0,0,1,0
Poland,2020-07-24,458,4,7,5,6.09148750013385e-09,0,0.999999993908513,0,0,1617,,0.00585741020149879,1,0,0,0,1,0,0,1,0
Poland,2020-07-25,584,9,7,6,6.67880293255678e-09,0,0.999999993321197,0,0,1594,,0.0058574102019824,1,0,0,0,1,0,0,1,0
Poland,2020-07-26,443,7,7,7,7.322744831771e-09,0,0.999999992677255,0,0,1601,,0.00585741020251263,1,0,0,0,1,0,0,1,0
Poland,2020-07-27,337,5,7,1,8.02877288181525e-09,0,0.999999991971227,0,0,1625,,0.00585741020309399,1,0,0,0,1,0,0,1,0
Poland,2020-07-28,502,6,7,2,8.80287316631704e-09,0,0.999999991197127,0,0,1655,,0.0058574102037314,1,0,0,0,1,0,0,1,0
Poland,2020-07-29,512,12,7,3,9.65160892170622e-09,0,0.999999990348391,0,0,1687,,0.00585741020443027,1,0,0,0,1,0,0,1,0
Poland,2020-07-30,615,15,7,4,1.05821761838368e-08,0,0.999999989417824,0,0,1694,,0.00585741020519651,1,0,0,0,1,0,0,1,0
Poland,2020-07-31,657,7,7,5,1.1602464799819e-08,0,0.999999988397535,0,0,1778,,0.00585741020603664,1,0,0,0,1,0,0,1,0
Poland,2020-08-01,658,5,7,6,1.2721125322352e-08,0,0.999999987278875,0,0,1841,,0.00585741020695777,1,0,0,0,1,0,0,1,0
Poland,2020-08-02,548,10,7,7,1.39476423537227e-08,0,0.999999986052358,0,0,1835,,0.00585741020796771,1,0,0,0,1,0,0,1,0
Poland,2020-08-03,575,1,7,1,1.52924149613192e-08,0,0.999999984707585,0,0,1841,,0.00585741020907502,1,0,0,0,1,0,0,1,0
Poland,2020-08-04,680,6,7,2,1.67668448464655e-08,0,0.999999983233155,0,0,1859,,0.0058574102102891,1,0,0,0,1,0,0,1,0
Poland,2020-08-05,640,18,7,3,1.83834330141163e-08,0,0.999999981616567,0,0,1898,,0.00585741021162023,1,0,0,0,1,0,0,1,0
Poland,2020-08-06,726,18,7,4,2.01558857630312e-08,0,0.999999979844114,0,0,1913,,0.00585741021307971,1,0,0,0,1,0,0,1,0
Poland,2020-08-07,809,13,7,5,2.20992308950661e-08,0,0.999999977900769,0,0,1928,,0.00585741021467991,1,0,0,0,1,0,0,1,0
Poland,2020-08-08,843,13,8,6,2.42299451288659e-08,0,0.999999975770055,0,0,1928,,0.00585741021643438,1,0,0,0,1,0,0,1,0
Poland,2020-08-09,624,7,8,7,2.65660937982381e-08,0,0.999999973433906,0,0,1930,,0.00585741021835801,1,0,0,0,1,0,0,1,0
Poland,2020-08-10,619,2,8,1,2.91274840196409e-08,0,0.999999970872516,0,0,1929,,0.00585741022046711,1,0,0,0,1,0,0,1,0
Poland,2020-08-11,551,12,8,2,3.19358326274215e-08,0,0.999999968064167,0,0,1985,,0.00585741022277957,1,0,0,0,1,0,0,1,0
Poland,2020-08-12,715,9,8,3,3.50149503006439e-08,0,0.99999996498505,0,0,2021,,0.00585741022531498,1,0,0,0,1,0,0,1,0
Poland,2020-08-13,811,14,8,4,3.83909434426281e-08,0,0.999999961609057,0,0,2059,,0.00585741022809484,1,0,0,0,1,0,0,1,0
Poland,2020-08-14,832,14,8,5,4.209243552484e-08,0,0.999999957907565,0,0,2040,,0.00585741023114273,1,0,0,0,1,0,0,1,0
Poland,2020-08-15,771,11,8,6,4.61508097717959e-08,0,0.99999995384919,0,0,2028,,0.00585741023448448,1,0,0,0,1,0,0,1,0
Poland,2020-08-16,594,8,8,7,5.06004752445877e-08,0,0.999999949399525,0,0,2035,,0.00585741023814843,1,0,0,0,1,0,0,1,0
Poland,2020-08-17,595,8,8,1,5.54791585790206e-08,0,0.999999944520841,0,0,2040,,0.00585741024216564,1,0,0,0,1,0,0,1,0
Poland,2020-08-18,597,11,8,2,6.08282238518605e-08,0,0.999999939171776,0,0,2057,,0.00585741024657017,1,0,0,0,1,0,0,1,0
Poland,2020-08-19,735,17,8,3,6.66930232871803e-08,0,0.999999933306977,0,0,2097,,0.00585741025139938,1,0,0,0,1,0,0,1,0
Poland,2020-08-20,767,12,8,4,7.31232817762638e-08,0,0.999999926876718,0,0,2110,,0.00585741025669419,1,0,0,0,1,0,0,1,0
Poland,2020-08-21,903,13,8,5,8.01735184712137e-08,0,0.999999919826482,0,0,2151,,0.0058574102624995,1,0,0,0,1,0,0,1,0
Poland,2020-08-22,900,13,8,6,8.79035090267409e-08,0,0.999999912096491,0,0,2189,,0.00585741026886454,1,0,0,0,1,0,0,1,0
Poland,2020-08-23,581,4,8,7,9.63787924092397e-08,0,0.999999903621208,0,0,2195,,0.00585741027584327,1,0,0,0,1,0,0,1,0
Poland,2020-08-24,548,5,8,1,1.05671226570115e-07,0,0.999999894328773,0,0,2207,,0.00585741028349486,1,0,0,0,1,0,0,1,0
Poland,2020-08-25,763,17,8,2,1.15859597694624e-07,0,0.999999884140402,0,0,2167,,0.00585741029188418,1,0,0,0,1,0,0,1,0
Poland,2020-08-26,729,17,8,3,1.27030288191717e-07,0,0.999999872969712,0,0,2170,,0.00585741030108236,1,0,0,0,1,0,0,1,0
Poland,2020-08-27,887,16,9,4,1.39278009088407e-07,0,0.999999860721991,0,0,2185,,0.0058574103111674,1,0,0,0,1,0,0,1,0
Poland,2020-08-28,791,8,9,5,1.52706603038222e-07,0,0.999999847293397,0,0,2221,,0.00585741032222479,1,0,0,0,1,0,0,1,0
Poland,2020-08-29,759,14,9,6,1.67429924752003e-07,0,0.999999832570075,0,0,2237,,0.00585741033434828,1,0,0,0,1,0,0,1,0
Poland,2020-08-30,631,1,9,7,1.83572806315721e-07,0,0.999999816427194,0,0,2242,,0.00585741034764068,1,0,0,0,1,0,0,1,0
Poland,2020-08-31,502,6,9,1,2.01272115579662e-07,0,0.999999798727884,0,0,2249,,0.00585741036221466,1,0,0,0,1,0,0,1,0
Poland,2020-09-01,550,19,9,2,2.20677916592446e-07,0,0.999999779322083,0,0,2138,,0.00585741037819382,0,0,0,0,1,0,0,0,1
Poland,2020-09-02,595,20,9,3,2.41954741918492e-07,0,0.999999758045258,0,0,2168,,0.00585741039571361,0,0,0,0,1,0,0,0,1
Poland,2020-09-03,612,14,9,4,2.65282987626111e-07,0,0.999999734717012,0,0,2170,,0.00585741041492259,0,0,0,0,1,0,0,0,1
Poland,2020-09-04,691,8,9,5,2.90860442773442e-07,0,0.999999709139557,0,0,2179,,0.00585741043598361,0,0,0,0,1,0,0,0,1
Poland,2020-09-05,567,13,9,6,3.18903966359761e-07,0,0.999999681096034,0,0,2090,,0.00585741045907525,0,0,0,0,1,0,0,0,1
Poland,2020-09-06,437,7,9,7,3.49651325959866e-07,0,0.999999650348674,0,0,2091,,0.00585741048439329,0,0,0,0,1,0,0,0,1
Poland,2020-09-07,302,4,9,1,3.83363213630093e-07,0,0.999999616636786,0,0,2113,,0.00585741051215238,0,0,0,0,1,0,0,0,1
Poland,2020-09-08,400,12,9,2,4.20325456177348e-07,0,0.999999579674544,0,0,2042,,0.00585741054258789,0,0,0,0,1,0,0,0,1
Poland,2020-09-09,421,11,9,3,4.60851438530432e-07,0,0.999999539148561,0,0,2070,,0.00585741057595787,0,0,0,0,1,0,0,0,1
Poland,2020-09-10,506,12,9,4,5.05284760759527e-07,0,0.999999494715239,0,0,1924,,0.00585741061254523,0,0,0,0,1,0,0,0,1
Poland,2020-09-11,594,10,9,5,5.54002151270654e-07,0,0.999999445997849,0,0,1957,,0.00585741065266019,0,0,0,0,1,0,0,0,1
Poland,2020-09-12,603,13,9,6,6.0741666087362e-07,0,0.999999392583339,0,0,1946,,0.00585741069664286,0,0,0,0,1,0,0,0,1
Poland,2020-09-13,502,6,9,7,6.65981164803259e-07,0,0.999999334018835,0,0,1961,,0.00585741074486616,0,0,0,0,1,0,0,0,1
Poland,2020-09-14,377,15,9,1,7.30192202384405e-07,0,0.999999269807798,0,0,1972,,0.00585741079773893,0,0,0,0,1,0,0,0,1
Poland,2020-09-15,605,24,9,2,8.00594186893556e-07,0,0.999999199405813,0,0,1996,,0.00585741085570948,0,0,0,0,1,0,0,0,1
Poland,2020-09-16,600,10,9,3,8.77784021308468e-07,0,0.999999122215979,0,0,2007,,0.0058574109192693,0,0,0,0,1,0,0,0,1
Poland,2020-09-17,837,16,9,4,9.62416159077812e-07,0,0.999999037583841,0,0,1917,,0.00585741098895728,0,0,0,0,1,0,0,0,1
Poland,2020-09-18,757,17,9,5,1.05520815281571e-06,0,0.999998944791847,0,0,1925,,0.00585741106536428,0,0,0,0,1,0,0,0,1
Poland,2020-09-19,1002,12,9,6,1.15694673796202e-06,0,0.999998843053262,0,0,1977,,0.00585741114913812,0,0,0,0,1,0,0,0,1
Poland,2020-09-20,910,11,9,7,1.26849450298443e-06,0,0.999998731505497,0,0,1985,,0.00585741124098906,0,0,0,0,1,0,0,0,1
Poland,2020-09-21,748,5,9,1,1.39079720267034e-06,0,0.999998609202797,0,0,1979,,0.00585741134169588,0,0,0,0,1,0,0,0,1
Poland,2020-09-22,711,18,10,2,1.52489177650783e-06,0,0.999998475108223,0,0,,,0.00585741145211242,0,0,0,0,1,0,0,0,1
Poland,2020-09-23,974,28,10,3,1.67191514013207e-06,0,0.99999832808486,0,0,1971,,0.00585741157317484,0,0,0,0,1,0,0,0,1
Poland,2020-09-24,1136,25,10,4,1.83311382436594e-06,0,0.999998166886176,0,0,1964,,0.00585741170590958,0,0,0,0,1,0,0,0,1
Poland,2020-09-25,1587,23,10,5,2.00985454356844e-06,0,0.999997990145456,0,0,1995,,0.00585741185144203,0,0,0,0,1,0,0,0,1
Poland,2020-09-26,1584,32,10,6,2.20363578288121e-06,0,0.999997796364217,0,0,2134,,0.00585741201100608,0,0,0,0,1,0,0,0,1
Poland,2020-09-27,1350,8,10,7,2.41610050259915e-06,0,0.999997583899497,0,0,2223,,0.00585741218595461,0,0,0,0,1,0,0,0,1
Poland,2020-09-28,1306,15,10,1,2.6490500673599e-06,0,0.999997350949933,0,0,2305,,0.00585741237777091,0,0,0,0,1,0,0,0,1
Poland,2020-09-29,1326,36,10,2,2.90445951822701e-06,0,0.999997095540482,0,0,2399,,0.00585741258808129,0,0,0,0,1,0,0,0,1
Poland,2020-09-30,1552,30,10,3,3.1844943171229e-06,0,0.999996815505683,0,0,2481,,0.00585741281866888,0,0,0,0,1,0,0,0,1
Poland,2020-10-01,1967,30,10,4,3.49152870554513e-06,0,0.999996508471295,0,0,2560,,0.0058574130714887,0,0,0,0,1,0,0,0,1
Poland,2020-10-02,2292,27,10,5,3.8281658331791e-06,0,0.999996171834167,0,0,2702,,0.0058574133486843,0,0,0,0,1,0,0,0,1
Poland,2020-10-03,2367,34,10,6,4.19725982701822e-06,0,0.999995802740173,0,0,2850,,0.00585741365260586,0,0,0,0,1,0,0,0,1
Poland,2020-10-04,1934,26,10,7,4.60193998804503e-06,0,0.999995398060012,0,0,2977,,0.00585741398583017,0,0,0,0,1,0,0,0,1
Poland,2020-10-05,2006,29,10,1,5.04563732055287e-06,0,0.999994954362679,0,0,3158,,0.00585741435118248,0,0,0,0,1,0,0,0,1
Poland,2020-10-06,2236,58,10,2,5.53211361895089e-06,0,0.999994467886381,0,0,3719,,0.00585741475176041,0,0,0,0,1,0,0,0,1
Poland,2020-10-07,3003,75,11,3,6.06549335856078e-06,0,0.999993934506641,0,0,4000,,0.00585741519096025,0,0,0,0,1,0,0,0,1
Poland,2020-10-08,4280,75,11,4,6.65029866066665e-06,0,0.999993349701339,0,0,4138,,0.00585741567250573,0,0,0,0,1,0,0,0,1
Poland,2020-10-09,4739,52,11,5,7.29148762811847e-06,0,0.999992708512372,0,0,4407,,0.0058574162004796,0,0,0,0,1,0,0,0,1
Poland,2020-10-10,5300,53,11,6,7.99449637633716e-06,0,0.999992005503624,0,0,4725,,0.00585741677935827,0,0,0,0,1,0,0,0,1
Poland,2020-10-11,4178,32,11,7,8.76528511586295e-06,0,0.999991234714884,0,0,4924,,0.0058574174140497,0,0,0,0,1,0,0,0,1
Poland,2020-10-12,4394,35,11,1,9.61038867689694e-06,0,0.999990389611323,0,0,5262,,0.0058574181099351,0,0,0,0,1,0,0,0,1
Poland,2020-10-13,5068,62,11,2,1.05369719038927e-05,0,0.999989463028096,0,0,5669,,0.00585741887291444,0,0,0,0,1,0,0,0,1
Poland,2020-10-14,6526,116,11,3,1.15528903894832e-05,0,0.999988447109611,0,0,6084,,0.00585741970945657,0,0,0,0,1,0,0,0,1
Poland,2020-10-15,8099,91,11,4,1.26667570622191e-05,0,0.999987333242938,0,0,6538,,0.00585742062665401,0,0,0,0,1,0,0,0,1
Poland,2020-10-16,7705,132,11,5,1.38880151921367e-05,0,0.999986111984808,0,0,6980,,0.0058574216322831,0,0,0,0,1,0,0,0,1
Poland,2020-10-17,9622,84,11,6,1.52270184324731e-05,0,0.999984772981568,0,0,,,0.00585742273486991,0,0,0,0,1,0,0,0,1
Poland,2020-10-18,8536,49,11,7,1.66951185753717e-05,0,0.999983304881425,0,0,8076,,0.00585742394376254,0,0,0,0,1,0,0,0,1
Poland,2020-10-19,7482,41,11,1,1.8304761764662e-05,0,0.999981695238235,0,0,8375,,0.00585742526921035,0,0,0,0,1,0,0,0,1
Poland,2020-10-20,9291,107,11,2,2.00695939803091e-05,0,0.99997993040602,0,0,8962,,0.00585742672245087,0,0,0,0,1,0,0,0,1
Poland,2020-10-21,10040,130,11,3,2.20045766875058e-05,0,0.999977995423312,0,0,9439,,0.00585742831580507,0,0,0,0,1,0,0,0,1
Poland,2020-10-22,12107,168,11,4,2.41261136292838e-05,0,0.999975873886371,0,0,10091,,0.00585743006278179,0,0,0,0,1,0,0,0,1
Poland,2020-10-23,13632,153,11,5,2.6452189835664e-05,0,0.999973547810164,0,0,10788,,0.00585743197819226,0,0,0,0,1,0,0,0,1
Poland,2020-10-24,13628,179,11,6,2.90025240255428e-05,0,0.999970997475975,0,0,11496,,0.00585743407827567,1,1,0,0,1,0,0,0,1
Poland,2020-10-25,11742,87,11,7,3.17987356905766e-05,0,0.999968201264309,0,0,11887,,0.00585743638083684,1,1,0,0,1,0,0,0,1
Poland,2020-10-26,10241,45,11,1,3.48645282742268e-05,0,0.999965135471726,0,0,12282,,0.00585743890539713,1,1,0,0,1,0,0,0,1
Poland,2020-10-27,16300,132,11,2,3.82258899948904e-05,0,0.999961774110005,0,0,13291,,0.00585744167335993,1,1,0,0,1,0,0,0,1
Poland,2020-10-28,18820,234,11,3,4.19113140107959e-05,0,0.999958088685989,0,0,13931,,0.00585744470819209,1,1,0,0,1,0,0,0,1
Poland,2020-10-29,20156,300,11,4,4.59520397873214e-05,0,0.999954047960213,0,0,14631,,0.00585744803562284,1,1,0,0,1,0,0,0,1
Poland,2020-10-30,21629,202,11,5,5.03823177059457e-05,0,0.999949617682294,0,0,15444,,0.00585745168386185,1,1,0,0,1,0,0,0,1
Poland,2020-10-31,21897,280,11,6,5.52396991496292e-05,0,0.99994476030085,0,0,16144,,0.00585745568383838,1,1,0,0,1,0,0,0,1
Poland,2020-11-01,17171,152,11,7,6.05653545136754e-05,0,0.999939434645486,0,0,16427,,0.0058574600694634,1,1,0,0,1,0,0,0,1
Poland,2020-11-02,15578,92,11,1,6.64044218257725e-05,0,0.999933595578174,0,0,17223,,0.00585746487791701,1,1,0,0,1,0,0,0,1
Poland,2020-11-03,19364,227,12,2,7.28063889159043e-05,0,0.999927193611084,0,0,18160,,0.00585747014996358,1,1,0,0,1,0,0,0,1
Poland,2020-11-04,24692,373,12,3,7.98255123582166e-05,0,0.999920174487642,0,0,18654,,0.00585747593029717,1,1,0,0,1,0,0,0,1
Poland,2020-11-05,27143,367,12,4,8.75212767150359e-05,0,0.999912478723285,0,0,19114,,0.00585748226792036,1,1,0,0,1,0,0,0,1
Poland,2020-11-06,27086,445,12,5,9.59588979505274e-05,0,0.999904041102049,0,0,19479,,0.00585748921655942,1,1,0,0,1,0,0,0,1
Poland,2020-11-07,27875,349,12,6,0.000105209875250688,0,0.999894790124749,0,0,20249,,0.00585749683511971,1,1,0,0,1,0,0,0,1
Poland,2020-11-08,24785,236,12,7,0.000115352595890406,0,0.999884647404109,0,0,20214,,0.00585750518818465,1,1,0,0,1,0,0,0,1
Poland,2020-11-09,21713,173,12,1,0.00012647299823043,0,0.99987352700177,0,0,20967,,0.00585751434656307,1,1,0,0,1,0,0,0,1
Poland,2020-11-10,25454,330,12,2,0.000138665298410778,0,0.999861334701589,0,0,21640,,0.00585752438788902,1,1,0,0,1,0,0,0,1
Poland,2020-11-11,25221,430,12,3,0.000152032786836071,0,0.999847967213164,0,0,21521,,0.00585753539727952,1,1,0,0,1,0,0,0,1
Poland,2020-11-12,22683,275,12,4,0.000166688701126777,0,0.999833311298873,0,0,21899,,0.0058575474680556,1,1,0,0,1,0,0,0,1
Poland,2020-11-13,24051,419,12,5,0.00018275718284269,0,0.999817242817157,0,0,22298,,0.00585756070253267,1,1,0,0,1,0,0,0,1
Poland,2020-11-14,25571,546,12,6,0.000200374325976046,0,0.999799625674024,0,0,22320,,0.00585757521288722,1,1,0,0,1,0,0,0,1
Poland,2020-11-15,21854,303,12,7,0.000219689325966748,0,0.999780310674033,0,0,21988,,0.00585759112210672,1,1,0,0,1,0,0,0,1
Poland,2020-11-16,20816,143,12,1,0.000240865738816711,0,0.999759134261183,0,0,22458,,0.00585760856503105,1,1,0,0,1,0,0,0,1
Poland,2020-11-17,19152,357,12,2,0.000264082860780585,0,0.999735917139219,0,0,23033,,0.00585762768949418,1,1,0,0,1,0,0,0,1
Poland,2020-11-18,19883,603,12,3,0.000289537240092463,0,0.999710462759908,0,0,22812,,0.00585764865757564,1,1,0,0,1,0,0,0,1
Poland,2020-11-19,23975,637,12,4,0.000317444333259577,0,0.99968255566674,0,0,22536,,0.00585767164697244,1,1,0,0,1,0,0,0,1
Poland,2020-11-20,22464,626,12,5,0.000348040319622084,0,0.999651959680378,0,0,22643,,0.00585769685250285,1,1,0,0,1,0,0,0,1
Poland,2020-11-21,24213,574,12,6,0.000381584089150554,0,0.999618415910849,0,0,22478,,0.00585772448775492,1,1,0,0,1,0,0,0,1
Poland,2020-11-22,17856,330,12,7,0.000418359419838331,0,0.999581640580162,0,0,22094,,0.00585775478689332,1,1,0,0,1,0,0,0,1
